s_name,scheme_code,aumdate,aumtotal,fincode,invdate,noshares,percent_aum
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,229365,2023-10-31T00:00:00.000Z,1465175,0.24
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,242461,2023-10-31T00:00:00.000Z,829035,0.11
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,132174,2023-09-30T00:00:00.000Z,11929740,8.01
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100180,2023-09-30T00:00:00.000Z,6296704,6.78
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100510,2023-09-30T00:00:00.000Z,2462413,5.25
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100325,2023-09-30T00:00:00.000Z,2860213,4.73
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100209,2023-09-30T00:00:00.000Z,4595392,4.65
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,117174,2023-09-30T00:00:00.000Z,145085,4.08
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100112,2023-09-30T00:00:00.000Z,8478465,3.58
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,132843,2023-09-30T00:00:00.000Z,11057579,2.65
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,132638,2023-09-30T00:00:00.000Z,5341050,2.58
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,107815,2023-09-30T00:00:00.000Z,570837,2.47
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,132215,2023-09-30T00:00:00.000Z,3163737,2.31
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,132454,2023-09-30T00:00:00.000Z,3273420,2.14
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,132540,2023-09-30T00:00:00.000Z,812780,2.02
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,120056,2023-09-30T00:00:00.000Z,496531,1.91
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,106285,2023-09-30T00:00:00.000Z,467227,1.76
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100520,2023-09-30T00:00:00.000Z,1484660,1.63
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,124715,2023-09-30T00:00:00.000Z,1821900,1.49
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,278580,2023-09-30T00:00:00.000Z,21397336,1.44
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100660,2023-09-30T00:00:00.000Z,1318416,1.44
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,132500,2023-09-30T00:00:00.000Z,185429,1.39
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,131344,2023-09-30T00:00:00.000Z,2726849,1.38
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100680,2023-09-30T00:00:00.000Z,504633,1.37
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100114,2023-09-30T00:00:00.000Z,616524,1.37
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100413,2023-09-30T00:00:00.000Z,15997538,1.35
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,132187,2023-09-30T00:00:00.000Z,1330106,1.34
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,132538,2023-09-30T00:00:00.000Z,212449,1.24
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100570,2023-09-30T00:00:00.000Z,2676335,1.19
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,132835,2023-09-30T00:00:00.000Z,299819,1.16
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100470,2023-09-30T00:00:00.000Z,12551780,1.14
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100034,2023-09-30T00:00:00.000Z,194232,1.07
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,123398,2023-09-30T00:00:00.000Z,1194512,1.03
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100087,2023-09-30T00:00:00.000Z,1205016,1.01
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,132541,2023-09-30T00:00:00.000Z,276335,1.00
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100696,2023-09-30T00:00:00.000Z,568094,0.99
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,132523,2023-09-30T00:00:00.000Z,5040563,0.97
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,217389,2023-09-30T00:00:00.000Z,2140780,0.96
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,103100,2023-09-30T00:00:00.000Z,742409,0.95
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,222055,2023-09-30T00:00:00.000Z,565491,0.95
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100040,2023-09-30T00:00:00.000Z,1194945,0.94
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,279527,2023-09-30T00:00:00.000Z,5152029,0.91
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,132555,2023-09-30T00:00:00.000Z,4871553,0.84
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,132504,2023-09-30T00:00:00.000Z,305745,0.81
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,132432,2023-09-30T00:00:00.000Z,1124418,0.80
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,254493,2023-09-30T00:00:00.000Z,1431478,0.77
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100096,2023-09-30T00:00:00.000Z,1931545,0.75
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,208045,2023-09-30T00:00:00.000Z,4826248,0.73
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100530,2023-09-30T00:00:00.000Z,53790,0.72
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,302988,2023-09-30T00:00:00.000Z,6559758,0.71
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,217400,2023-09-30T00:00:00.000Z,1569000,0.67
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,215367,2023-09-30T00:00:00.000Z,1704515,0.64
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100825,2023-09-30T00:00:00.000Z,194863,0.62
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100387,2023-09-30T00:00:00.000Z,34508,0.62
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,100469,2023-09-30T00:00:00.000Z,5122636,0.53
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,296214,2023-09-30T00:00:00.000Z,5703419,0.50
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,117334,2023-09-30T00:00:00.000Z,5308983,0.36
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,214179,2023-09-30T00:00:00.000Z,817305,0.34
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,229365,2023-09-30T00:00:00.000Z,1960227,0.32
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,311720,2023-09-30T00:00:00.000Z,526467,0.30
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,252306,2023-09-30T00:00:00.000Z,4095546,0.29
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,111243,2023-09-30T00:00:00.000Z,288015,0.25
Aditya Birla SL ELSS Tax Saver Fund(G),4637,2023-12-31T00:00:00.000Z,14917.96,242461,2023-09-30T00:00:00.000Z,829035,0.11
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100180,2023-11-30T00:00:00.000Z,18705000,9.16
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132174,2023-11-30T00:00:00.000Z,27849000,8.18
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100034,2023-11-30T00:00:00.000Z,3348482,7.50
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,223595,2023-11-30T00:00:00.000Z,4944109,6.14
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132540,2023-11-30T00:00:00.000Z,4915118,5.39
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100325,2023-11-30T00:00:00.000Z,6884000,5.14
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100510,2023-11-30T00:00:00.000Z,4676667,4.57
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100209,2023-11-30T00:00:00.000Z,8880235,4.06
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132454,2023-11-30T00:00:00.000Z,10006362,3.19
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132538,2023-11-30T00:00:00.000Z,1112364,3.15
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100570,2023-11-30T00:00:00.000Z,13168737,2.92
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100520,2023-11-30T00:00:00.000Z,5454521,2.82
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,124715,2023-11-30T00:00:00.000Z,6950290,2.68
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100114,2023-11-30T00:00:00.000Z,2426408,2.66
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100790,2023-11-30T00:00:00.000Z,347482,2.65
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,200132,2023-11-30T00:00:00.000Z,1160699,2.22
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,111243,2023-11-30T00:00:00.000Z,6237190,2.19
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132500,2023-11-30T00:00:00.000Z,602368,2.01
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,205198,2023-11-30T00:00:00.000Z,3809216,2.00
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100247,2023-11-30T00:00:00.000Z,3592000,1.98
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132777,2023-11-30T00:00:00.000Z,1127297,1.63
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132868,2023-11-30T00:00:00.000Z,8241986,1.62
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100696,2023-11-30T00:00:00.000Z,1997092,1.60
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100331,2023-11-30T00:00:00.000Z,1959885,1.57
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,222055,2023-11-30T00:00:00.000Z,1753722,1.49
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132343,2023-11-30T00:00:00.000Z,2268805,1.33
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,108869,2023-11-30T00:00:00.000Z,708958,1.23
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100820,2023-11-30T00:00:00.000Z,1215414,1.19
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,252306,2023-11-30T00:00:00.000Z,24173715,0.90
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,229365,2023-11-30T00:00:00.000Z,11650316,0.84
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100112,2023-11-30T00:00:00.000Z,3530000,0.63
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100800,2023-11-30T00:00:00.000Z,1694029,0.50
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100850,2023-11-30T00:00:00.000Z,3630738,0.48
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132424,2023-11-30T00:00:00.000Z,1202179,0.38
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100550,2023-11-30T00:00:00.000Z,317176,0.36
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132488,2023-11-30T00:00:00.000Z,282136,0.34
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100002,2023-11-30T00:00:00.000Z,225296,0.31
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,210258,2023-11-30T00:00:00.000Z,1476822,0.26
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,123642,2023-11-30T00:00:00.000Z,115829,0.14
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100180,2023-10-31T00:00:00.000Z,18286000,8.78
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132174,2023-10-31T00:00:00.000Z,27849000,8.29
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100034,2023-10-31T00:00:00.000Z,3348482,8.16
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,223595,2023-10-31T00:00:00.000Z,4944109,5.85
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132540,2023-10-31T00:00:00.000Z,4915118,5.39
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100325,2023-10-31T00:00:00.000Z,6344000,4.72
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100510,2023-10-31T00:00:00.000Z,4676667,4.46
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100209,2023-10-31T00:00:00.000Z,8880235,3.95
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132538,2023-10-31T00:00:00.000Z,1112364,3.05
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132454,2023-10-31T00:00:00.000Z,9358487,2.78
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100790,2023-10-31T00:00:00.000Z,347482,2.74
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100570,2023-10-31T00:00:00.000Z,13168737,2.69
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100520,2023-10-31T00:00:00.000Z,5454521,2.59
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100114,2023-10-31T00:00:00.000Z,2376408,2.47
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,124715,2023-10-31T00:00:00.000Z,6768622,2.40
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,111243,2023-10-31T00:00:00.000Z,6237190,2.31
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132500,2023-10-31T00:00:00.000Z,602368,2.04
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100247,2023-10-31T00:00:00.000Z,3592000,2.03
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,205198,2023-10-31T00:00:00.000Z,3809216,1.95
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,200132,2023-10-31T00:00:00.000Z,1023320,1.77
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100696,2023-10-31T00:00:00.000Z,1997092,1.61
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100331,2023-10-31T00:00:00.000Z,1930647,1.54
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132777,2023-10-31T00:00:00.000Z,1127297,1.50
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132868,2023-10-31T00:00:00.000Z,7191986,1.32
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,222055,2023-10-31T00:00:00.000Z,1628722,1.30
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100820,2023-10-31T00:00:00.000Z,1215414,1.18
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132343,2023-10-31T00:00:00.000Z,2268805,1.17
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,108869,2023-10-31T00:00:00.000Z,708958,1.11
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,229365,2023-10-31T00:00:00.000Z,11650316,0.83
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,252306,2023-10-31T00:00:00.000Z,24173715,0.83
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100112,2023-10-31T00:00:00.000Z,3530000,0.65
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100800,2023-10-31T00:00:00.000Z,1630553,0.48
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132424,2023-10-31T00:00:00.000Z,1202179,0.39
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100850,2023-10-31T00:00:00.000Z,2855738,0.36
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100550,2023-10-31T00:00:00.000Z,317176,0.34
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132488,2023-10-31T00:00:00.000Z,282136,0.31
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100002,2023-10-31T00:00:00.000Z,224127,0.30
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,123642,2023-10-31T00:00:00.000Z,219936,0.24
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,210258,2023-10-31T00:00:00.000Z,876822,0.15
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132174,2023-09-30T00:00:00.000Z,30424000,9.08
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100180,2023-09-30T00:00:00.000Z,18286000,8.75
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100034,2023-09-30T00:00:00.000Z,3509576,8.60
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,223595,2023-09-30T00:00:00.000Z,4993405,5.76
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132540,2023-09-30T00:00:00.000Z,5115118,5.66
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100325,2023-09-30T00:00:00.000Z,6344000,4.67
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100209,2023-09-30T00:00:00.000Z,9855831,4.44
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100510,2023-09-30T00:00:00.000Z,4676667,4.43
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132538,2023-09-30T00:00:00.000Z,1163636,3.01
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100520,2023-09-30T00:00:00.000Z,6178151,3.01
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132454,2023-09-30T00:00:00.000Z,9358487,2.72
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100570,2023-09-30T00:00:00.000Z,13168737,2.60
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100114,2023-09-30T00:00:00.000Z,2443213,2.41
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100790,2023-09-30T00:00:00.000Z,339489,2.40
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,124715,2023-09-30T00:00:00.000Z,6571046,2.39
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100247,2023-09-30T00:00:00.000Z,4186000,2.28
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,111243,2023-09-30T00:00:00.000Z,5847254,2.23
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,205198,2023-09-30T00:00:00.000Z,3809216,1.84
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132500,2023-09-30T00:00:00.000Z,544464,1.81
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100696,2023-09-30T00:00:00.000Z,2242669,1.73
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100331,2023-09-30T00:00:00.000Z,1930647,1.48
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132777,2023-09-30T00:00:00.000Z,1127297,1.47
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100820,2023-09-30T00:00:00.000Z,1448621,1.44
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,108869,2023-09-30T00:00:00.000Z,838958,1.35
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,200132,2023-09-30T00:00:00.000Z,835226,1.33
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,222055,2023-09-30T00:00:00.000Z,1628722,1.22
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132343,2023-09-30T00:00:00.000Z,2268805,1.08
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132868,2023-09-30T00:00:00.000Z,6258464,1.04
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,229365,2023-09-30T00:00:00.000Z,13419700,0.97
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100112,2023-09-30T00:00:00.000Z,4630000,0.87
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,252306,2023-09-30T00:00:00.000Z,18928000,0.60
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132424,2023-09-30T00:00:00.000Z,1791288,0.56
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100850,2023-09-30T00:00:00.000Z,3655738,0.47
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100800,2023-09-30T00:00:00.000Z,1630553,0.45
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100002,2023-09-30T00:00:00.000Z,323462,0.42
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100550,2023-09-30T00:00:00.000Z,317176,0.37
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132488,2023-09-30T00:00:00.000Z,282136,0.33
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,123642,2023-09-30T00:00:00.000Z,219936,0.24
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,210258,2023-09-30T00:00:00.000Z,876822,0.16
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100087,2023-09-30T00:00:00.000Z,31507,0.01
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100180,2023-08-31T00:00:00.000Z,19800000,9.68
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132174,2023-08-31T00:00:00.000Z,31870000,9.50
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100034,2023-08-31T00:00:00.000Z,3626223,8.08
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,223595,2023-08-31T00:00:00.000Z,4993405,5.78
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132540,2023-08-31T00:00:00.000Z,5115118,5.34
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100325,2023-08-31T00:00:00.000Z,6480000,4.85
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100209,2023-08-31T00:00:00.000Z,9855831,4.40
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100510,2023-08-31T00:00:00.000Z,4768053,4.01
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,100520,2023-08-31T00:00:00.000Z,6894626,3.38
Axis Bluechip Fund-Reg(G),8250,2023-11-30T00:00:00.000Z,31816.15,132538,2023-08-31T00:00:00.000Z,1203636,3.11
